2016-06-16 17:32:34,MUREB,609.99,609.99,598,600.0,340.0,0,0,204000,11.99,Food & Personal Care,General Industries
2016-06-16 17:32:34,NATF,285,285,285,285.0,3100.0,-0.08,-0.03,883500,0,Food & Personal Care,General Industries
2016-06-16 17:32:34,NOPK,106.74,107.98,103.5,104.66,751200.0,-1.36,-1.3,78620592,4.48,Food & Personal Care,General Industries
2016-06-16 17:32:34,NOPKNV,79.95,80.43,77,78.82,281000.0,2.21,2.8,22148420,3.43,Food & Personal Care,General Industries
2016-06-16 17:32:34,QUICE,9.05,9.05,8.87,8.91,606000.0,-0.03,-0.34,5399460,0.18,Food & Personal Care,General Industries
2016-06-16 17:32:34,SHEZ,430,430,425,425.54,1100.0,-4.46,-1.05,468094,5,Food & Personal Care,General Industries
2016-06-16 17:32:34,,52.99,53,52.02,52.06,191000.0,-0.58,-1.11,9943460,0.98,,
2016-06-16 17:32:34,BGL,5,5.11,5,5.09,21000.0,0.04,0.79,106890,0.11,Glass & Ceramics,General Industries
2016-06-16 17:32:34,EMCO,22.8,23.15,21.8,22.8,7500.0,0.75,3.29,171000,1.35,Glass & Ceramics,General Industries
2016-06-16 17:32:34,GHGL,93,93,91.7,92.03,64000.0,-0.97,-1.05,5889920,1.3,Glass & Ceramics,General Industries
2016-06-16 17:32:34,GGGL,18.83,18.83,17.91,18.01,186500.0,-0.49,-2.72,3358865,0.92,Glass & Ceramics,General Industries
2016-06-16 17:32:34,GVGL,22.84,22.84,21.76,22.0,4000.0,-0.05,-0.23,88000,1.08,Glass & Ceramics,General Industries
2016-06-16 17:32:34,STCL,8.24,8.47,8.05,8.14,789500.0,-0.02,-0.25,6426530,0.42,Glass & Ceramics,General Industries
2016-06-16 17:32:34,TGL,75.31,75.31,74.5,75.22,27500.0,0.72,0.96,2068550,0.81,Glass & Ceramics,General Industries
2016-06-16 17:32:34,AICL,51.61,52.35,51.4,52.11,2931000.0,0.33,0.63,152734410,0.95,Insurance,Financial Services
2016-06-16 17:32:34,AGIC,21.9,21.9,21.55,21.59,18500.0,0.08,0.37,399415,0.35,Insurance,Financial Services
2016-06-16 17:32:34,ATIL,61.61,63,61.5,61.56,39000.0,0.05,0.08,2400840,1.5,Insurance,Financial Services
2016-06-16 17:32:34,CENI,24,24.5,23.99,24.5,40500.0,0.5,2.04,992250,0.51,Insurance,Financial Services
2016-06-16 17:32:34,CSIL,11.2,11.25,10.7,10.81,239000.0,-0.37,-3.42,2583590,0.55,Insurance,Financial Services
2016-06-16 17:32:34,CYAN,65.15,66.79,65.15,66.5,14500.0,0.59,0.89,964250,1.64,Insurance,Financial Services
2016-06-16 17:32:34,EWLA,0,19.25,19.25,19.25,10000.0,0,0,192500,0,Insurance,Financial Services
2016-06-16 17:32:34,EFUG,121.01,122,121.01,121.49,11900.0,-0.01,-0.01,1445731,0.99,Insurance,Financial Services
2016-06-16 17:32:34,EFUL,204,204,199,199.0,4800.0,-1,-0.5,955200,5,Insurance,Financial Services
2016-06-16 17:32:34,HICL,16.11,16.11,16.1,16.11,14500.0,-0.08,-0.5,233595,0.01,Insurance,Financial Services
2016-06-16 17:32:34,IGIIL,207.25,207.32,204,204.0,18800.0,-3.32,-1.63,3835200,3.32,Insurance,Financial Services
2016-06-16 17:32:34,IGIL,73.2,73.2,68.68,69.46,19100.0,-2.83,-4.07,1326686,4.52,Insurance,Financial Services
2016-06-16 17:32:34,JLICL,503,529.49,500,513.98,7450.0,-1.01,-0.2,3829151,29.49,Insurance,Financial Services
2016-06-16 17:32:34,JGICL,110,110,109,109.0,5000.0,-1,-0.92,545000,1,Insurance,Financial Services
2016-06-16 17:32:34,PAKRI,28.77,30,28.77,29.47,174000.0,0.45,1.53,5127780,1.23,Insurance,Financial Services
2016-06-16 17:32:34,PIL,6.8,6.8,6.75,6.75,5500.0,0.25,3.7,37125,0.05,Insurance,Financial Services
2016-06-16 17:32:34,PINL,25,25,25,25.0,1500.0,0,0,37500,0,Insurance,Financial Services
2016-06-16 17:32:34,RICL,9.1,9.12,9.1,9.12,2000.0,0.02,0.22,18240,0.02,Insurance,Financial Services
2016-06-16 17:32:34,SHNI,4.96,4.96,4.96,4.96,1500.0,-0.04,-0.81,7440,0,Insurance,Financial Services
2016-06-16 17:32:34,TDIL,16.5,16.5,16,16.0,1500.0,-0.5,-3.12,24000,0.5,Insurance,Financial Services
2016-06-16 17:32:34,UNIC,15.5,15.59,15.5,15.54,39000.0,-0.09,-0.58,606060,0.09,Insurance,Financial Services
2016-06-16 17:32:34,AMBL,14,14,14,14.0,500.0,0,0,7000,0,Investment,Financial Services
2016-06-16 17:32:34,AHL,46.05,47.2,46.05,46.43,113000.0,-0.45,-0.97,5246590,1.15,Investment,Financial Services
2016-06-16 17:32:34,DEL,3.02,3.02,3.02,3.02,500.0,-0.03,-0.99,1510,0,Investment,Financial Services
2016-06-16 17:32:34,FNEL,2.29,2.4,2.25,2.25,12000.0,-0.04,-1.78,27000,0.15,Investment,Financial Services
2016-06-16 17:32:34,IGIBL,1.3,1.33,1.3,1.32,119500.0,0.02,1.52,157740,0.03,Investment,Financial Services
2016-06-16 17:32:34,IFSL,33.97,34.59,33.97,34.5,36000.0,0.86,2.49,1242000,0.62,Investment,Financial Services
2016-06-16 17:32:34,ICIBL,1.05,1.05,1.02,1.02,3500.0,-0.02,-1.96,3570,0.03,Investment,Financial Services
2016-06-16 17:32:34,FCSC,2.6,2.6,2.6,2.6,25500.0,0.01,0.38,66300,0,Investment,Financial Services
2016-06-16 17:32:34,FDIBL,1.05,1.05,1,1.05,399000.0,-0.05,-4.76,418950,0.05,Investment,Financial Services
2016-06-16 17:32:34,JSCL,20.5,20.77,20.3,20.41,3483500.0,-0.03,-0.15,71098235,0.47,Investment,Financial Services
